Date,Open,High,Low,Close,Volume,Adj Close
2018-01-04,1957,1972,1951,1960,1000,1960
2018-01-05,1966,1966,1957,1963,2200,1963
2018-01-09,1965,1989,1965,1980,1700,1980
2018-01-10,1970,2000,1970,1995,3300,1995
2018-01-11,1990,2013,1978,2013,1700,2013
2018-01-12,2016,2036,2016,2035,1600,2035
2018-01-15,2093,2093,2067,2082,2700,2082
2018-01-16,2057,2070,2057,2070,600,2070
2018-01-17,2057,2076,2045,2058,1600,2058
2018-01-18,2042,2050,2031,2031,1100,2031
2018-01-19,2042,2531,2031,2531,55500,2531
2018-01-22,3035,3035,3035,3035,23500,3035
2018-01-23,3300,3735,3230,3315,533500,3315
2018-01-24,3460,3850,3110,3375,234200,3375
2018-01-25,3430,3460,3180,3200,80600,3200
2018-01-26,3115,3350,3100,3175,89500,3175
2018-01-29,3205,3225,2885,3035,38600,3035
2018-01-30,3105,3105,2701,2766,52300,2766
2018-01-31,2768,2785,2627,2674,41900,2674
2018-02-01,2686,2686,2629,2675,16400,2675
2018-02-02,2675,2729,2630,2646,12300,2646
2018-02-05,2546,2560,2510,2531,12200,2531
2018-02-06,2431,2431,2081,2244,22500,2244
2018-02-07,2444,2444,2246,2246,7400,2246
2018-02-08,2249,2399,2249,2270,5600,2270
2018-02-09,2050,2155,2031,2134,16000,2134
2018-02-13,2234,2244,2150,2175,6900,2175
2018-02-14,2175,2224,2039,2077,6900,2077
2018-02-15,2077,2177,2077,2148,3300,2148
2018-02-16,2149,2170,2128,2128,2800,2128
2018-02-19,2101,2188,2047,2188,5500,2188
2018-02-20,2155,2189,2140,2188,2700,2188
2018-02-21,2187,2222,2151,2222,4900,2222
2018-02-22,2200,2200,2162,2162,1700,2162
2018-02-23,2200,2210,2180,2202,1200,2202
2018-02-26,2222,2300,2222,2231,4200,2231
2018-02-27,2270,2300,2254,2257,3100,2257
2018-02-28,2241,2299,2235,2240,1400,2240
2018-03-01,2231,2231,2184,2184,800,2184
2018-03-02,2134,2200,2112,2121,2600,2121
2018-03-05,2121,2222,2118,2189,4600,2182
2018-03-06,2190,2230,2183,2229,3700,2229
2018-03-07,2209,2263,2203,2215,2300,2215
2018-03-08,2208,2286,2208,2282,1500,2282
2018-03-09,2265,2281,2240,2252,2100,2252
2018-03-12,2252,2289,2229,2271,1700,2271
2018-03-13,2225,2249,2201,2213,2600,2213
2018-03-14,2208,2284,2208,2283,2400,2283
2018-03-15,2257,2292,2226,2228,1100,2228
2018-03-16,2230,2290,2202,2272,6800,2272
2018-03-19,2306,2627,2226,2404,36100,2404
2018-03-20,2413,2600,2306,2579,22500,2579
2018-03-22,2581,2665,2415,2415,26600,2415
2018-03-23,2366,2399,2301,2399,9700,2399
2018-03-26,2349,2386,2300,2302,4500,2302
2018-03-27,2389,2389,2307,2348,6900,2348
2018-03-28,2268,2368,2268,2344,2300,2344
2018-03-29,2321,2387,2321,2330,2000,2330
2018-03-30,2330,2375,2300,2352,2400,2352
2018-04-02,2306,2353,2246,2276,7000,2276
2018-04-03,2276,2361,2264,2361,1600,2361
2018-04-04,2296,2305,2262,2262,2900,2262
2018-04-05,2273,2320,2273,2303,1300,2303
2018-04-06,2300,2300,2261,2262,1200,2262
2018-04-09,2235,2248,2206,2215,2500,2215
2018-04-10,2215,2250,2215,2240,1300,2240
2018-04-11,2219,2237,2206,2206,1700,2206
2018-04-12,2236,2236,2204,2232,1600,2232
2018-04-13,2226,2235,2207,2207,400,2207
2018-04-16,2205,2205,2139,2166,2200,2166
2018-04-17,2167,2167,2141,2141,1400,2141
2018-04-18,2137,2169,2137,2142,1000,2142
2018-04-19,2139,2232,2138,2177,3900,2177
2018-04-20,2227,2227,2140,2140,1300,2140
2018-04-23,2167,2183,2167,2183,800,2183
2018-04-24,2183,2224,2183,2224,700,2224
2018-04-25,2188,2209,2187,2187,800,2187
2018-04-26,2227,2227,2151,2184,1300,2184
2018-04-27,2184,2206,2184,2204,800,2204
2018-05-01,2154,2199,2154,2199,1200,2199
2018-05-02,2175,2198,2144,2198,1200,2198
2018-05-07,2213,2213,2180,2196,700,2196
2018-05-08,2220,2243,2200,2210,4300,2210
2018-05-09,2210,2243,2192,2243,2100,2243
2018-05-10,2257,2261,2212,2261,1100,2261
2018-05-11,2261,2261,2210,2212,2300,2212
2018-05-14,2249,2249,2170,2199,1700,2199
2018-05-15,2190,2227,2190,2223,2600,2223
2018-05-16,2191,2223,2191,2191,1100,2191
2018-05-17,2214,2218,2214,2214,300,2214
2018-05-18,2190,2220,2190,2193,2000,2193
2018-05-21,2190,2222,2190,2222,2200,2222
2018-05-22,2220,2220,2210,2219,600,2219
2018-05-23,2201,2201,2180,2180,800,2180
2018-05-24,2182,2227,2182,2205,800,2205
2018-05-25,2225,2229,2201,2229,2700,2229
2018-05-28,2229,2229,2192,2201,500,2201
2018-05-29,2202,2212,2190,2190,400,2190
2018-05-30,2198,2200,2189,2189,400,2189
2018-05-31,2145,2239,2145,2217,1900,2217
2018-06-01,2200,2200,2200,2200,100,2200
2018-06-04,2180,2214,2180,2181,500,2181
2018-06-06,2171,2214,2111,2158,3300,2158
2018-06-07,2151,2182,2114,2114,3600,2114
2018-06-08,2138,2140,2138,2140,900,2140
2018-06-11,2140,2190,2140,2190,500,2190
2018-06-12,2148,2185,2148,2149,1300,2149
2018-06-13,2197,2205,2111,2129,2300,2129
2018-06-14,2133,2133,2133,2133,300,2133
2018-06-15,2135,2182,2132,2132,400,2132
2018-06-18,2140,2171,2121,2160,500,2160
2018-06-19,2139,2199,2139,2199,1100,2199
2018-06-20,2101,2157,2101,2129,1800,2129
2018-06-21,2159,2166,2106,2114,1600,2114
2018-06-22,2164,2164,2122,2131,800,2131
2018-06-25,2112,2167,2100,2167,1500,2167
2018-06-26,2118,2131,2101,2120,1000,2120
2018-06-27,2121,2121,2100,2114,700,2114
2018-06-28,2114,2114,2080,2080,700,2080
2018-06-29,2110,2140,2110,2140,400,2140
2018-07-02,2090,2090,2090,2090,100,2090
2018-07-03,2130,2130,2111,2126,1800,2126
2018-07-04,2107,2150,2100,2148,1200,2148
2018-07-05,2121,2121,2062,2102,1700,2102
2018-07-06,2088,2117,2061,2117,2800,2117
2018-07-09,2129,2129,2081,2128,600,2128
2018-07-10,2145,2145,2102,2136,2100,2136
2018-07-11,2143,2143,2143,2143,100,2143
2018-07-12,2133,2133,2133,2133,100,2133
2018-07-13,2120,2120,2080,2115,600,2115
2018-07-17,2115,2115,2054,2072,2400,2072
2018-07-18,2072,2118,2041,2079,700,2079
2018-07-19,2042,2056,2042,2050,800,2050
2018-07-20,2051,2055,2000,2026,2300,2026
2018-07-23,2006,2052,1995,2033,2600,2033
2018-07-24,2003,2031,1995,1996,3900,1996
2018-07-25,1956,1966,1857,1930,10200,1930
2018-07-26,1965,1966,1935,1935,1500,1935
2018-07-27,1900,1958,1900,1923,4700,1923
2018-07-30,1963,2037,1956,1961,3600,1961
2018-07-31,1970,1999,1970,1999,2700,1999
2018-08-01,1975,1990,1934,1974,1100,1974
2018-08-02,1989,1989,1940,1979,1300,1979
2018-08-03,1951,1999,1940,1940,4400,1940
2018-08-06,1925,1965,1925,1931,1300,1931
2018-08-08,1967,1967,1967,1967,100,1967
2018-08-09,1914,1932,1914,1932,600,1932
2018-08-10,1945,1945,1911,1911,800,1911
2018-08-13,1904,1920,1904,1908,1000,1908
2018-08-14,1901,1901,1900,1900,1000,1900
2018-08-15,1900,1900,1900,1900,600,1900
2018-08-16,1900,1901,1900,1901,500,1901
2018-08-17,1861,1902,1861,1902,400,1902
2018-08-20,1862,1902,1862,1862,300,1862
2018-08-21,1874,1909,1861,1909,700,1909
2018-08-22,1891,1896,1855,1863,1100,1863
2018-08-23,1890,1921,1890,1921,300,1921
2018-08-24,1920,1920,1880,1893,1000,1893
2018-08-27,1933,1933,1930,1930,1100,1930
2018-08-28,1930,1930,1897,1921,2900,1921
2018-08-29,1883,1919,1883,1894,1000,1894
2018-08-30,1860,1885,1860,1871,1400,1871
2018-08-31,1871,1872,1870,1872,1400,1872
