Date,Open,High,Low,Close,Volume,Adj Close
2018-01-04,461,469,460,468,146400,468
2018-01-05,470,471,466,471,89900,471
2018-01-09,476,486,475,484,204400,484
2018-01-10,489,495,482,485,157500,485
2018-01-11,486,491,484,487,83800,487
2018-01-12,489,516,489,503,156500,503
2018-01-15,509,515,502,511,138900,511
2018-01-16,513,527,511,527,120300,527
2018-01-17,527,527,506,507,188100,507
2018-01-18,511,518,502,502,88400,502
2018-01-19,505,507,503,506,44700,506
2018-01-22,512,524,510,513,129300,513
2018-01-23,512,524,512,518,108900,518
2018-01-24,515,518,507,509,115400,509
2018-01-25,507,516,506,512,70200,512
2018-01-26,513,522,513,516,68600,516
2018-01-29,522,526,516,517,70600,517
2018-01-30,518,522,510,513,101800,513
2018-01-31,503,513,500,508,125900,508
2018-02-01,509,517,506,517,82200,517
2018-02-02,518,535,469,499,583300,499
2018-02-05,480,495,480,490,243100,490
2018-02-06,475,475,426,449,410900,449
2018-02-07,478,481,445,449,232400,449
2018-02-08,453,473,450,471,117000,471
2018-02-09,447,460,444,458,128400,458
2018-02-13,466,479,460,460,142600,460
2018-02-14,460,464,445,449,104500,449
2018-02-15,449,455,442,449,96900,449
2018-02-16,455,470,453,464,46700,464
2018-02-19,472,483,471,480,79300,480
2018-02-20,481,483,476,482,51800,482
2018-02-21,482,485,478,482,88000,482
2018-02-22,475,475,466,471,121700,471
2018-02-23,471,479,470,477,49300,477
2018-02-26,480,480,478,478,72400,478
2018-02-27,480,481,476,479,81000,479
2018-02-28,478,480,471,471,67000,471
2018-03-01,469,469,451,454,165500,454
2018-03-02,448,451,444,444,119400,444
2018-03-05,442,442,420,422,224000,422
2018-03-06,429,429,418,422,213300,422
2018-03-07,420,421,411,411,230200,411
2018-03-08,415,416,411,415,145400,415
2018-03-09,417,422,412,415,162900,415
2018-03-12,419,421,416,419,234000,419
2018-03-13,419,424,417,422,112800,422
2018-03-14,422,422,418,419,155400,419
2018-03-15,419,419,413,414,185700,414
2018-03-16,415,415,410,413,130800,413
2018-03-19,413,414,404,406,203400,406
2018-03-20,405,405,398,401,226800,401
2018-03-22,400,407,398,406,188900,406
2018-03-23,398,402,395,395,270300,395
2018-03-26,391,394,384,391,318900,391
2018-03-27,396,399,395,398,307400,398
2018-03-28,385,390,379,389,281500,389
2018-03-29,394,394,387,391,136000,391
2018-03-30,395,395,385,389,142800,389
2018-04-02,389,395,387,393,93400,393
2018-04-03,390,403,389,401,165000,401
2018-04-04,404,411,401,407,154800,407
2018-04-05,412,412,397,401,200700,401
2018-04-06,402,409,400,406,132200,406
2018-04-09,407,407,401,402,118500,402
2018-04-10,402,408,401,407,113000,407
2018-04-11,407,408,398,398,115900,398
2018-04-12,404,404,389,391,177800,391
2018-04-13,393,403,393,401,91700,401
2018-04-16,401,405,395,398,160700,398
2018-04-17,398,402,393,397,100100,397
2018-04-18,399,406,398,402,97400,402
2018-04-19,402,405,398,401,156000,401
2018-04-20,397,406,397,402,103600,402
2018-04-23,402,403,400,402,42000,402
2018-04-24,404,410,404,405,93400,405
2018-04-25,402,405,399,400,131900,400
2018-04-26,404,409,403,408,102500,408
2018-04-27,410,418,410,417,152200,417
2018-05-01,418,418,403,409,144700,409
2018-05-02,409,412,407,410,38500,410
2018-05-07,412,421,412,420,73800,420
2018-05-08,422,424,419,422,69900,422
2018-05-09,424,424,418,419,78800,419
2018-05-10,419,425,416,420,61100,420
2018-05-11,420,423,399,406,255200,406
2018-05-14,409,425,406,424,173900,424
2018-05-15,425,426,418,420,64000,420
2018-05-16,418,419,413,416,39000,416
2018-05-17,416,417,409,414,83900,414
2018-05-18,414,421,407,416,90800,416
2018-05-21,418,421,416,416,53100,416
2018-05-22,416,419,413,414,57100,414
2018-05-23,417,417,408,417,84500,417
2018-05-24,417,417,410,411,68800,411
2018-05-25,410,410,404,406,58600,406
2018-05-28,405,407,401,406,55900,406
2018-05-29,406,408,401,406,59700,406
2018-05-30,400,403,393,395,216400,395
2018-05-31,400,409,398,407,91900,407
2018-06-01,406,413,405,413,93300,413
2018-06-04,413,419,407,411,89700,411
2018-06-05,414,414,410,414,73200,414
2018-06-06,413,416,412,413,64100,413
2018-06-07,416,423,411,423,160900,423
2018-06-08,423,432,420,431,137500,431
2018-06-11,438,451,431,450,268400,450
2018-06-12,452,452,443,451,164600,451
2018-06-13,451,452,441,448,132000,448
2018-06-14,445,455,437,452,159500,452
2018-06-15,452,452,440,443,88700,443
2018-06-18,443,457,438,455,163700,455
2018-06-19,456,482,456,475,696300,475
2018-06-20,480,487,463,487,468300,487
2018-06-21,487,491,477,485,327400,485
2018-06-22,485,486,477,484,159900,484
