,Open,High,Low,Close,Volume
2018-01-04,2575.0,2580.0,2472.0,2494.0,183400.0
2018-01-05,2500.0,2500.0,2371.0,2406.0,178200.0
2018-01-09,2415.0,2415.0,2331.0,2341.0,98000.0
2018-01-10,2331.0,2512.0,2331.0,2508.0,190900.0
2018-01-11,2508.0,2620.0,2452.0,2496.0,324400.0
2018-01-12,2482.0,2519.0,2431.0,2445.0,86300.0
2018-01-15,2426.0,2510.0,2402.0,2486.0,93900.0
2018-01-16,2500.0,2513.0,2427.0,2480.0,60900.0
2018-01-17,2470.0,2470.0,2401.0,2407.0,58900.0
2018-01-18,2420.0,2479.0,2390.0,2393.0,72300.0
2018-01-19,2370.0,2416.0,2360.0,2401.0,41900.0
2018-01-22,2450.0,2460.0,2410.0,2459.0,50000.0
2018-01-23,2653.0,2680.0,2530.0,2561.0,647100.0
2018-01-24,2558.0,2558.0,2481.0,2491.0,124700.0
2018-01-25,2491.0,2585.0,2469.0,2508.0,94700.0
2018-01-26,2540.0,2585.0,2521.0,2534.0,60400.0
2018-01-29,2567.0,2629.0,2547.0,2600.0,117400.0
2018-01-30,2585.0,2600.0,2476.0,2500.0,103300.0
2018-01-31,2460.0,2495.0,2401.0,2465.0,59000.0
2018-02-01,2515.0,2528.0,2457.0,2479.0,41800.0
2018-02-02,2480.0,2480.0,2380.0,2410.0,72900.0
2018-02-05,2300.0,2346.0,2268.0,2306.0,58700.0
2018-02-06,1956.0,2047.0,1880.0,1966.0,196300.0
2018-02-07,2130.0,2130.0,1976.0,1976.0,103000.0
2018-02-08,1992.0,2070.0,1992.0,2066.0,53200.0
2018-02-09,1846.0,1988.0,1846.0,1988.0,48300.0
2018-02-13,2100.0,2100.0,1993.0,2015.0,42200.0
2018-02-14,1925.0,1966.0,1731.0,1795.0,93200.0
2018-02-15,1835.0,1865.0,1795.0,1830.0,33700.0
2018-02-16,1866.0,1977.0,1846.0,1941.0,44300.0
2018-02-19,2021.0,2093.0,2002.0,2093.0,78500.0
2018-02-20,2074.0,2082.0,2010.0,2038.0,40100.0
2018-02-21,2038.0,2050.0,2006.0,2018.0,29000.0
2018-02-22,1990.0,2000.0,1955.0,1963.0,29900.0
2018-02-23,2000.0,2060.0,1970.0,2045.0,36200.0
2018-02-26,2090.0,2093.0,2035.0,2040.0,28900.0
2018-02-27,2087.0,2087.0,2005.0,2016.0,32600.0
2018-02-28,1994.0,2025.0,1974.0,1986.0,26900.0
2018-03-01,2026.0,2026.0,1988.0,2000.0,36400.0
2018-03-02,1973.0,2249.0,1919.0,2155.0,117400.0
2018-03-05,2190.0,2267.0,2171.0,2260.0,199400.0
2018-03-06,2347.0,2367.0,2281.0,2297.0,143500.0
2018-03-07,2247.0,2294.0,2178.0,2224.0,70900.0
2018-03-08,2278.0,2346.0,2268.0,2310.0,89400.0
2018-03-09,2350.0,2494.0,2333.0,2462.0,199100.0
2018-03-12,2550.0,2600.0,2412.0,2545.0,355900.0
2018-03-13,2520.0,2639.0,2490.0,2609.0,204300.0
2018-03-14,2602.0,2795.0,2590.0,2780.0,446800.0
2018-03-15,2830.0,2892.0,2727.0,2890.0,400600.0
2018-03-16,2920.0,2985.0,2688.0,2710.0,453200.0
2018-03-19,2639.0,2649.0,2380.0,2511.0,317900.0
2018-03-20,2450.0,2635.0,2430.0,2587.0,142700.0
2018-03-22,2561.0,2640.0,2501.0,2547.0,66900.0
2018-03-23,2400.0,2464.0,2360.0,2419.0,89900.0
2018-03-26,2386.0,2670.0,2355.0,2592.0,112100.0
2018-03-27,2642.0,2695.0,2478.0,2490.0,116100.0
2018-03-28,2450.0,2557.0,2420.0,2446.0,84700.0
2018-03-29,2429.0,2474.0,2358.0,2360.0,87500.0
2018-03-30,2376.0,2420.0,2301.0,2412.0,84700.0
2018-04-02,2484.0,2678.0,2460.0,2586.0,209000.0
2018-04-03,2537.0,2739.0,2536.0,2734.0,153200.0
2018-04-04,2718.0,2746.0,2585.0,2640.0,174500.0
2018-04-05,2729.0,2731.0,2605.0,2717.0,99500.0
2018-04-06,2700.0,2723.0,2565.0,2621.0,73300.0
2018-04-09,2621.0,2649.0,2533.0,2611.0,38200.0
2018-04-10,2585.0,2587.0,2470.0,2511.0,68600.0
2018-04-11,2511.0,2540.0,2437.0,2441.0,33000.0
2018-04-12,2423.0,2441.0,2360.0,2441.0,46500.0
2018-04-13,2492.0,2560.0,2460.0,2545.0,27600.0
2018-04-16,2545.0,2545.0,2400.0,2428.0,31400.0
2018-04-17,2430.0,2480.0,2081.0,2250.0,69500.0
2018-04-18,2232.0,2340.0,2232.0,2340.0,24600.0
2018-04-19,2351.0,2370.0,2257.0,2266.0,16400.0
2018-04-20,2231.0,2300.0,2212.0,2241.0,13500.0
2018-04-23,2222.0,2250.0,2185.0,2200.0,22800.0
2018-04-24,2202.0,2378.0,2202.0,2325.0,46900.0
2018-04-25,2330.0,2330.0,2280.0,2315.0,13100.0
2018-04-26,2324.0,2425.0,2324.0,2354.0,31300.0
2018-04-27,2392.0,2420.0,2361.0,2414.0,20000.0
2018-05-01,2412.0,2418.0,2369.0,2390.0,19800.0
2018-05-02,2348.0,2400.0,2342.0,2391.0,21500.0
2018-05-07,2437.0,2480.0,2421.0,2477.0,56500.0
2018-05-08,2390.0,2458.0,2300.0,2432.0,42000.0
2018-05-09,2417.0,2445.0,2312.0,2325.0,27700.0
2018-05-10,2320.0,2349.0,2251.0,2266.0,21800.0
2018-05-11,2265.0,2326.0,2246.0,2309.0,19500.0
2018-05-14,2324.0,2339.0,2274.0,2282.0,10700.0
2018-05-15,2281.0,2295.0,2222.0,2222.0,15200.0
